id,created_at,updated_at,name,domain_name,country,type,abbreviations/0,abbreviations/1,abbreviations/2,abbreviations/3
018775f5-fa86-c0ef-f562-90dcff49650e,1681311267,1681311267,Acadia University,acadiau.ca,CA,university,,,,
018775f5-fa97-6e6e-746a-5c6b1036fc40,1681311267,1681311267,Algonquin College,algonquincollege.com,CA,university,,,,
018775f5-faa4-075a-e53f-4761b692cf9d,1681311267,1681311267,Ambrose University,ambrose.edu,CA,university,,,,
018775f5-fab4-e632-d35b-8456189432e4,1681311267,1681311267,Athabasca University,athabascau.ca,CA,university,,,,
018775f5-fac7-3cc5-1416-1fa27050a0ef,1681311267,1681311267,Bishop's University,ubishops.ca,CA,university,,,,
018775f5-fad4-97ad-95f3-8e1fd1f14413,1681311267,1681311267,Booth University College,boothuc.ca,CA,university,,,,
018775f5-fae7-b7a4-c72d-e6133b95759e,1681311267,1681311267,Brandon University,brandonu.ca,CA,university,,,,
018775f5-faf7-0042-a6af-8eaa1b12a3da,1681311267,1681311267,Brescia University College,brescia.uwo.ca,CA,university,,,,
018775f5-faff-dbd7-f3cd-083c0ce765c1,1681311267,1681311267,British Columbia Institute of Technology,bcit.ca,CA,university,,,,
018775f5-fb11-cf4d-cf00-570db5d2e95c,1681311267,1681311267,Brock University,brocku.ca,CA,university,,,,
018775f5-fb1d-9f04-bb47-9fe7a38d4c1d,1681311267,1681311267,Burman University,burmanu.ca,CA,university,,,,
018775f5-fb27-6806-cc73-f0e1d778d240,1681311267,1681311267,Camosun College,camosun.ca,CA,university,,,,
018775f5-fb32-840b-8b58-d7d383485ad0,1681311267,1681311267,Canadian Mennonite University,cmu.ca,CA,university,,,,
018775f5-fb3e-b66d-aac9-4daa4418bbc7,1681311267,1681311267,Cape Breton University,cbu.ca,CA,university,,,,
018775f5-fb4a-0b64-0d96-12c941fe6f39,1681311267,1681311267,Capilano University,capilanou.ca,CA,university,,,,
018775f5-fb53-6687-430d-ede50e5ba684,1681311267,1681311267,Carleton University,carleton.ca,CA,university,,,,
018775f5-fb5a-ca83-a89b-4ec2ad5d1294,1681311267,1681311267,Centennial College,centennialcollege.ca,CA,university,,,,
018775f5-fb63-7676-a926-f3df0cfafdc5,1681311267,1681311267,Concordia University,concordia.ca,CA,university,,,,
018775f5-fb73-06b0-3895-44b01964340d,1681311267,1681311267,Concordia University of Edmonton,concordia.ab.ca,CA,university,,,,
018775f5-fb83-235f-0a2d-cc3467e5b15d,1681311267,1681311267,Conestoga College,conestogac.on.ca,CA,university,,,,
018775f5-fb8d-670e-bc8e-1ff47db5eea2,1681311267,1681311267,Crandall University,crandallu.ca,CA,university,,,,
018775f5-fb9b-fb4d-523c-8169097b9188,1681311267,1681311267,Dalhousie University,dal.ca,CA,university,,,,
018775f5-fba6-af26-34ba-8fda701e7c3d,1681311267,1681311267,Dominican University College,udominicaine.ca,CA,university,,,,
018775f5-fbb3-899d-43ee-b463eebcbf5c,1681311267,1681311267,Douglas College,douglascollege.ca,CA,university,,,,
018775f5-fbbf-c4f5-946d-3ae53dd53aa6,1681311267,1681311267,Fanshawe College,fanshawec.ca,CA,university,,,,
018775f5-fbcb-2719-f6ab-ba0bca5545f3,1681311267,1681311267,George Brown College,georgebrown.ca,CA,university,,,,
018775f5-fbda-e5d9-0419-c0d8cc5f2898,1681311267,1681311267,Georgian College,georgiancollege.ca,CA,university,,,,
018775f5-fbe6-c2b3-6ec2-1638cafe8678,1681311267,1681311267,Grant MacEwan University,macewan.ca,CA,university,,,,
018775f5-fbf0-0bc6-f14e-6c4d0e4cc59d,1681311267,1681311267,Humber College,humber.ca,CA,university,,,,
018775f5-fbff-9dfd-30a6-69a0890f58f9,1681311267,1681311267,Justice Institute of British Columbia,jibc.ca,CA,university,,,,
018775f5-fc0b-f1ac-c886-879ccf88f40e,1681311267,1681311267,Kingswood University,kingswood.edu,CA,university,,,,
018775f5-fc17-13cb-f6f6-3f71259e6e39,1681311267,1681311267,La Cité College of Applied Arts and Technology,lacitec.on.ca,CA,university,,,,
018775f5-fc23-eb06-f96b-66618b8f78ab,1681311267,1681311267,Lakehead University,lakeheadu.ca,CA,university,,,,
018775f5-fc2f-1687-f390-2efed60d461c,1681311267,1681311267,Lakeland College,lakelandcollege.ca,CA,university,,,,
018775f5-fc3b-3f72-7f81-d8d777a3c0ae,1681311267,1681311267,Laurentian University,laurentian.ca,CA,university,,,,
018775f5-fc44-b92a-ae79-0bf59f76c79d,1681311267,1681311267,Laurentian University – Huntington University,huntingtonu.ca,CA,university,,,,
018775f5-fc4f-30ab-e289-350db86122b6,1681311267,1681311267,Laval University,ulaval.ca,CA,university,,,,
018775f5-fc57-97f0-0598-11bebd59009e,1681311267,1681311267,Lethbridge College,lethbridgecollege.ca,CA,university,,,,
018775f5-fc5f-162e-d610-62554271622b,1681311267,1681311267,McGill University,mcgill.ca,CA,university,,,,
018775f5-fc64-e0f7-924a-335945df5abd,1681311267,1681311267,McMaster University,mcmaster.ca,CA,university,,,,
018775f5-fc69-3793-463b-77836536ffc1,1681311267,1681311267,Medicine Hat College,mhc.ab.ca,CA,university,,,,
018775f5-fc70-e41d-e84b-dea28104957f,1681311267,1681311267,Memorial University,mun.ca,CA,university,,,,
018775f5-fc76-15b0-cae0-e2aacc1589ab,1681311267,1681311267,Mohawk College of Applied Arts and Technology,mohawkcollege.ca,CA,university,,,,
018775f5-fc7b-d92c-bf61-63376f56288c,1681311267,1681311267,Mount Allison University,mta.ca,CA,university,,,,
018775f5-fc80-e714-477d-d0874fa86a3a,1681311267,1681311267,Mount Royal University,mtroyal.ca,CA,university,,,,
018775f5-fc8e-8072-4a80-3b7eeda5ba6b,1681311267,1681311267,Mount Saint Vincent University,msvu.ca,CA,university,,,,
018775f5-fc9b-5f6b-e674-6b56801775c0,1681311267,1681311267,Niagara College,niagaracollege.ca,CA,university,,,,
018775f5-fdce-cc9f-8be7-9a962a380822,1681311268,1681311268,Western University,uwo.ca,CA,university,,,,
018775f5-fca7-221d-0ade-f152ed6fae66,1681311268,1681311268,Nipissing University,nipissingu.ca,CA,university,,,,
018775f5-fcb0-58f7-5c03-50b135a31ced,1681311268,1681311268,North Island College,nic.bc.ca,CA,university,,,,
018775f5-fcb7-c539-682d-818adc232482,1681311268,1681311268,Northern Alberta Institute of Technology,nait.ca,CA,university,,,,
018775f5-fcc2-7753-d6ef-61524e63898d,1681311268,1681311268,NSCAD University,nscad.ca,CA,university,,,,
018775f5-fcce-3745-639b-96076690dfbb,1681311268,1681311268,OCAD University,ocad.ca,CA,university,,,,
018775f5-fcd5-a8b1-f727-9f61efece1d2,1681311268,1681311268,Okanagan College,okanagan.bc.ca,CA,university,,,,
018775f5-fcdb-7831-6ead-657deba7428e,1681311268,1681311268,Queen's University,queensu.ca,CA,university,,,,
018775f5-fce3-37a1-d8d1-62742872212c,1681311268,1681311268,Quest University Canada,questu.ca,CA,university,,,,
018775f5-fceb-3e82-5963-55de09f91ff7,1681311268,1681311268,Red Deer College,rdc.ab.ca,CA,university,,,,
018775f5-fcf1-faa9-4e02-57940afb91d5,1681311268,1681311268,Redeemer University College,redeemer.ca,CA,university,,,,
018775f5-fcf7-78dd-03cb-7e3c6880e5a7,1681311268,1681311268,Royal Military College of Canada,rmc.ca,CA,university,,,,
018775f5-fcfc-2cd1-b07a-fbeb736b9dc7,1681311268,1681311268,Royal Roads University,royalroads.ca,CA,university,,,,
018775f5-fd00-a98c-c5a7-ae8421296602,1681311268,1681311268,Saint Mary's University,smu.ca,CA,university,,,,
018775f5-fd0b-800d-5744-e40703e18e36,1681311268,1681311268,Saint-Anne University,usainteanne.ca,CA,university,,,,
018775f5-fd11-0be4-d2f2-4a79414dc2e5,1681311268,1681311268,Seneca College,senecacollege.ca,CA,university,,,,
018775f5-fd1b-d65f-dc02-142337aee877,1681311268,1681311268,Sheridan College Institute of Technology and Advanced Learning,sheridancollege.ca,CA,university,,,,
018775f5-fd27-5e8e-137e-a99648f51567,1681311268,1681311268,Simon Fraser University,sfu.ca,CA,university,,,,
018775f5-fd37-b84c-f6c5-1bc2bdf3ce86,1681311268,1681311268,Southern Alberta Institute of Technology,sait.ca,CA,university,,,,
018775f5-fd49-a8bd-e927-5d1ffa7de833,1681311268,1681311268,St. Francis Xavier University,stfx.ca,CA,university,,,,
018775f5-fd51-fe79-37ae-18d76bf724c6,1681311268,1681311268,St. Jerome's University (University of Waterloo),sju.ca,CA,university,,,,
018775f5-fd57-8f87-7c9d-0f182bfe04be,1681311268,1681311268,St. Lawrence College,stlawrencecollege.ca,CA,university,,,,
018775f5-fd67-3855-7e21-afa8293dac0b,1681311268,1681311268,St. Mary's University,stmu.ca,CA,university,,,,
018775f5-fd75-1041-7d26-0ffc81e570cf,1681311268,1681311268,St. Stephen's University,ssu.ca,CA,university,,,,
018775f5-fd80-9c91-e7eb-8451252cf210,1681311268,1681311268,St. Thomas University,stu.ca,CA,university,,,,
018775f5-fd89-37d0-cea0-bc2131e48972,1681311268,1681311268,The Art Institute of Vancouver,artinstitutes.eduvancouver,CA,university,,,,
018775f5-fd96-5bde-279d-b0908461a7c9,1681311268,1681311268,The King's University,kingsu.ca,CA,university,,,,
018775f5-fd9d-4eb6-ae4c-e958ad7e3046,1681311268,1681311268,The University of British Columbia,ubc.ca,CA,university,,,,
018775f5-fdab-6c7b-d25b-2c5f06bc5ebb,1681311268,1681311268,The University of Winnipeg,uwinnipeg.ca,CA,university,,,,
018775f5-fdb3-4240-29ca-bbb7c28dd1e4,1681311268,1681311268,Thompson Rivers University,tru.ca,CA,university,,,,
018775f5-fdba-d99b-6add-37f128b29578,1681311268,1681311268,Toronto Metropolitan University,torontomu.ca,CA,university,,,,
018775f5-fdc3-0912-8629-c502baac0dc4,1681311268,1681311268,Trent University,trentu.ca,CA,university,,,,
018775f5-fdd5-2ac8-c4e1-1161991d7274,1681311268,1681311268,Tyndale University College and Seminary,tyndale.ca,CA,university,,,,
018775f5-fddd-9157-840f-3f731f0a0506,1681311268,1681311268,Université du Québec – Engineering School - University of Quebec,etsmtl.ca,CA,university,,,,
018775f5-fde1-a66e-20cc-91398673dd81,1681311268,1681311268,Université du Québec – Institut national de la Recherche scientifique - Université du Québec,inrs.ca,CA,university,,,,
018775f5-fde9-f696-f181-c51929a5489f,1681311268,1681311268,University Canada West,ucanwest.ca,CA,university,,,,
018775f5-fdf3-941a-c69f-f19d7468e139,1681311268,1681311268,University College of the North,ucn.ca,CA,university,,,,
018775f5-fe01-7541-370e-18c207ba66ed,1681311268,1681311268,University of Alberta,ualberta.ca,CA,university,,,,
018775f5-fe0b-23a5-9d19-50d5023242c1,1681311268,1681311268,University of Calgary,ucalgary.ca,CA,university,,,,
018775f5-fe17-c5a9-ea33-38e17c76a16e,1681311268,1681311268,University of Fredericton,ufred.ca,CA,university,,,,
018775f5-fe27-99db-3cf8-583fb4619621,1681311268,1681311268,University of Guelph,uoguelph.ca,CA,university,,,,
018775f5-fe34-2ece-4706-6dd7b3c33b8e,1681311268,1681311268,University of King’s College,ukings.ca,CA,university,,,,
018775f5-fe40-c5cd-97d8-87208558b58f,1681311268,1681311268,University of Lethbridge,uleth.ca,CA,university,,,,
018775f5-fe49-da5d-38c5-7601df5a9c9e,1681311268,1681311268,University of Manitoba,umanitoba.ca,CA,university,,,,
018775f5-fe56-2a40-8376-f92b76224c67,1681311268,1681311268,University of Manitoba – St. Andrew's College (University of Manitoba),umanitoba.ca,CA,university,,,,
018775f5-fe67-4249-0212-d0f9660417c4,1681311268,1681311268,University of Manitoba – St. John's College (University of Manitoba),umanitoba.ca,CA,university,,,,
018775f5-fe73-2893-b116-725cde37c25a,1681311268,1681311268,University of Manitoba – St. Paul's College (University of Manitoba),umanitoba.ca,CA,university,,,,
018775f5-fe7f-4822-a3b6-30d251c6f69f,1681311268,1681311268,University of Moncton,umoncton.ca,CA,university,,,,
018775f5-fe84-4475-55d8-63e4bb2c4642,1681311268,1681311268,University of Montreal,umontreal.ca,CA,university,,,,
018775f5-fe92-41ff-982d-548862bd91dd,1681311268,1681311268,University of Montreal – Polytechnic School of Montreal,polymtl.ca,CA,university,,,,
018775f5-fe9d-f0e2-0a01-7927889cff7c,1681311268,1681311268,University of Montreal – HEC Montreal,hec.ca,CA,university,,,,
018775f5-feaf-b378-2ebe-a5e60516da35,1681311268,1681311268,University of New Brunswick,unb.ca,CA,university,,,,
018775f5-feb7-07ba-43d5-25730a55df0c,1681311268,1681311268,University of Northern British Columbia,unbc.ca,CA,university,,,,
018775f5-febf-379b-a080-80c1e02d0809,1681311268,1681311268,University of Ontario Institute of Technology,uoit.ca,CA,university,,,,
018775f5-fecf-31b7-2b26-f67f2c615b95,1681311268,1681311268,University of Ottawa,uottawa.ca,CA,university,,,,
018775f5-fede-99c1-c084-9dbf6d639663,1681311268,1681311268,University of Ottawa – Saint Paul University,ustpaul.ca,CA,university,,,,
018775f5-fee5-86c7-a303-9df01bb44131,1681311268,1681311268,University of Prince Edward Island,upei.ca,CA,university,,,,
018775f5-feec-b920-b915-bfc322a60fb8,1681311268,1681311268,University of Quebec,uquebec.ca,CA,university,,,,
018775f5-fef4-2779-caf7-b6679d47f4ea,1681311268,1681311268,University of Quebec – TÉLUQ university,teluq.ca,CA,university,,,,
018775f5-ff02-e212-6a76-5067a8d4307b,1681311268,1681311268,University of Quebec – University of Quebec - Chicoutimi,uqac.ca,CA,university,,,,
018775f5-ff0f-d5b7-1755-a08a61f0dedd,1681311268,1681311268,University of Quebec – University of Quebec - Montreal,uqam.ca,CA,university,,,,
018775f5-ff1f-7c85-546a-d8eefaca4dc7,1681311268,1681311268,University of Quebec – University of Quebec - Outaouais,uqo.ca,CA,university,,,,
018775f5-ff29-db18-dea0-2b8002df50d2,1681311268,1681311268,University of Quebec – University of Quebec - Rimouski,uqar.ca,CA,university,,,,
018775f5-ff31-53d0-f154-0880d4ac6e3a,1681311268,1681311268,University of Quebec – University of Quebec -  Trois-Rivières,uqtr.ca,CA,university,,,,
018775f5-ff3b-ee67-f66a-a9e2c5d6d440,1681311268,1681311268,University of Quebec – University of Quebec - Abitibi-Témiscamingue,uqat.ca,CA,university,,,,
018775f5-ff47-eac9-3a81-b5a87213cfcf,1681311268,1681311268,University of Regina,uregina.ca,CA,university,,,,
018775f5-ff4f-edc5-9141-a52c081cb21b,1681311268,1681311268,University of Saint-Boniface,ustboniface.ca,CA,university,,,,
018775f5-ff58-1405-b18b-0f406fbd521c,1681311268,1681311268,University of Saskatchewan,usask.ca,CA,university,,,,
018775f5-ff61-8d33-39d5-b6ab2622d7ef,1681311268,1681311268,University of Saskatchewan – Briercrest College and Seminary,briercrest.ca,CA,university,,,,
018775f5-ff68-7397-4a04-2645f62cea18,1681311268,1681311268,University of Sherbrooke,usherbrooke.ca,CA,university,,,,
018775f5-ff6c-b871-f02f-d533a808341c,1681311268,1681311268,University of the Fraser Valley,ufv.ca,CA,university,,,,
018775f5-ff76-fd90-3b62-0c66a5f86c73,1681311268,1681311268,University of Toronto,utoronto.ca,CA,university,,,,
018775f5-ff8a-a9f6-44d6-3e05127eede0,1681311268,1681311268,University of Toronto – University of St. Michael's College,stmikes.utoronto.ca,CA,university,,,,
018775f5-ff98-df0b-39ac-a51e00d2d69e,1681311268,1681311268,University of Toronto – University of Trinity College,trinity.utoronto.ca,CA,university,,,,
018775f5-ff9d-5166-8552-1377390e4c96,1681311268,1681311268,University of Toronto – Victoria University,vicu.utoronto.ca,CA,university,,,,
018775f5-ffa5-4d78-17ba-e81f7756bd07,1681311268,1681311268,University of Toronto – Wycliffe College,wycliffecollege.ca,CA,university,,,,
018775f5-ffa9-0c60-ceb8-1d030ecd4e8c,1681311268,1681311268,University of Victoria,uvic.ca,CA,university,,,,
018775f5-ffae-c505-2319-72798e294388,1681311268,1681311268,University of Waterloo,uwaterloo.ca,CA,university,,,,
018775f5-ffb3-0108-2877-98fc13a1b1ef,1681311268,1681311268,University of Western Ontario,uwo.ca,CA,university,,,,
018775f5-ffc3-de15-be7e-dd2d0e1465f7,1681311268,1681311268,University of Western Ontario – Huron University College,huronuc.ca,CA,university,,,,
018775f5-ffc9-c524-d550-875566890c62,1681311268,1681311268,University of Windsor,uwindsor.ca,CA,university,,,,
018775f5-ffd1-99f7-7190-918ea73802fe,1681311268,1681311268,Vancouver Island University,viu.ca,CA,university,,,,
018775f5-ffde-5b8e-362b-64ffdc4c3dec,1681311268,1681311268,Wilfrid Laurier University,wlu.ca,CA,university,,,,
018775f5-ffeb-43c9-35af-8d2ad3609936,1681311268,1681311268,York University,yorku.ca,CA,university,,,,
018775f5-fff1-7ec8-290f-90bb1556b879,1681311268,1681311268,Yorkville University,yorkvilleu.ca,CA,university,,,,
018775f5-fffc-922a-7843-0b6424ce4a07,1681311268,1681311268,Yukon College,yukoncollege.yk.ca,CA,university,,,,
018775f6-000b-122e-dc8c-e128bb4a0828,1681311268,1681311268,A.D. Patel Institute of Technology,adit.ac.in,IN,university,,,,
018775f6-001b-ec74-2984-a7bc9245945b,1681311268,1681311268,Academy of Scientific and Innovative Research,acsir.res.in,IN,university,,,,
018775f6-0022-470c-75f3-adda94885753,1681311268,1681311268,Acharya Nagarjuna University,nagarjunauniversity.ac.in,IN,university,,,,
018775f6-0029-f7ee-8996-1f1311e24792,1681311268,1681311268,Acharya Narendra Deva University of Agriculture and Technology,nduat.org,IN,university,,,,
018775f6-0047-0192-eac5-3f65508ebaff,1681311268,1681311268,Adamas University,adamasuniversity.ac.in,IN,university,,,,
018775f6-0053-860b-ab7a-46c6827eb22f,1681311268,1681311268,Adesh University,adeshuniversity.ac.in,IN,university,,,,
018775f6-0067-359f-901b-2f59a1ae5c51,1681311268,1681311268,Adikavi Nannaya University,nannayauniversity.info,IN,university,,,,
018775f6-006f-8047-3bbb-52759e9a9a05,1681311268,1681311268,Ahmedabad University,ahduni.edu.in,IN,university,,,,
018775f6-0079-dec1-869b-a251b9f0c380,1681311268,1681311268,AISECT University,aisectuniversity.ac.in,IN,university,,,,
018775f6-008a-3962-bf3e-b664383ae005,1681311268,1681311268,"Akkamahadevi Women's University, Vijayapura",kswubij.ac.in,IN,university,,,,
018775f6-009b-5f4e-43d6-0e627b91b1de,1681311269,1681311269,AKS University,aksuniversity.ac.in,IN,university,,,,
018775f6-00a7-b0eb-22f1-b5e4b8ad9824,1681311269,1681311269,Alagappa University,alagappauniversity.ac.in,IN,university,,,,
018775f6-00b1-9258-9896-c3808083b087,1681311269,1681311269,Aliah University,aliah.ac.in,IN,university,,,,
018775f6-00b7-b416-6239-bae449d7b396,1681311269,1681311269,Aligarh Muslim University,amu.ac.in,IN,university,,,,
018775f6-00bd-222e-0ae5-99c7aef1bcc7,1681311269,1681311269,"All India Institute of Medical Sciences, Bhopal",aiimsbhopal.edu.in,IN,university,,,,
018775f6-00c7-8534-8f20-631f85cc827c,1681311269,1681311269,"All India Institute of Medical Sciences, Bhubaneswar",aiimsbhubaneswar.edu.in,IN,university,,,,
018775f6-00cf-1715-58ee-2acb0d27221e,1681311269,1681311269,"All India Institute of Medical Sciences, Jodhpur",aiimsjodhpur.edu.in,IN,university,,,,
018775f6-00db-a197-05d0-72cbc3a2740b,1681311269,1681311269,"All India Institute of Medical Sciences, New Delhi",aiims.edu,IN,university,,,,
018775f6-00e9-18d5-a3de-226bf8683ea4,1681311269,1681311269,"All India Institute of Medical Sciences, Patna",aiimspatna.org,IN,university,,,,
018775f6-00f7-7c78-8299-3817d5ace393,1681311269,1681311269,"All India Institute of Medical Sciences, Raipur",aiimsraipur.edu.in,IN,university,,,,
018775f6-00ff-4b5f-537f-7e61b0ca4cd9,1681311269,1681311269,"All India Institute of Medical Sciences, Rishikesh",aiimsrishikesh.edu.in,IN,university,,,,
018775f6-0107-63ad-fef8-7743b982bfca,1681311269,1681311269,Alliance University,alliance.edu.in,IN,university,,,,
018775f6-0113-0a3f-0db2-2b0ae6d2fd8a,1681311269,1681311269,Ambedkar University,aud.ac.in,IN,university,,,,
018775f6-0123-3a35-2eea-73ac76250985,1681311269,1681311269,"Amity University, Haryana",amity.edu,IN,university,,,,
018775f6-012f-bb47-b59e-cdb976fdd676,1681311269,1681311269,"Amity University, Madhya Pradesh",amity.edu,IN,university,,,,
018775f6-013b-6bd3-5f37-9c20c1082e61,1681311269,1681311269,"Amity University, Rajasthan",amity.edu,IN,university,,,,
018775f6-0141-dbe4-d5d5-562f5d6629c3,1681311269,1681311269,"Amity University, Uttar Pradesh",amity.edu,IN,university,,,,
018775f6-014e-d9c7-9942-1d30075cc340,1681311269,1681311269,Amrita University,amrita.edu,IN,university,,,,
018775f6-015b-8ee2-47cc-50726c181b2a,1681311269,1681311269,Anand Agricultural University,aau.in,IN,university,,,,
018775f6-0167-6dce-5f0e-7182d38db084,1681311269,1681311269,Anant National University,anu.edu.in,IN,university,,,,
018775f6-0173-4d11-c3fc-d1369a4898a9,1681311269,1681311269,Andhra University,andhrauniversity.edu.in,IN,university,,,,
018775f6-017f-006a-5fcb-665d83cb9247,1681311269,1681311269,Anna University,annauniv.edu,IN,university,,,,
018775f6-0189-71bd-760e-92075a980666,1681311269,1681311269,Annamalai University,annamalaiuniversity.ac.in,IN,university,,,,
018775f6-0194-b7ef-8d42-b7d29ed76466,1681311269,1681311269,AP Goyal Shimla University Shimla,agu.edu.in,IN,university,,,,
018775f6-01a3-a221-9563-778182c80d66,1681311269,1681311269,Apeejay School of Management,apeejay.edu,IN,university,,,,
018775f6-01b4-e3c2-f655-d6aa97280282,1681311269,1681311269,Apeejay Stya University,university.apeejay.edu,IN,university,,,,
018775f6-01cb-92c7-a32d-fa92b3bc8eb9,1681311269,1681311269,Apex Professional University,apexuniversity.ac.in,IN,university,,,,
018775f6-0209-23b4-8c2a-06f798a37eab,1681311269,1681311269,Arni University,arni.in,IN,university,,,,
018775f6-0217-0ae7-a33c-d5b85b95b01b,1681311269,1681311269,Arunachal University of Studies,arunachaluniversity.ac.in,IN,university,,,,
018775f6-0223-68c1-52f5-c3dc77f70bb8,1681311269,1681311269,Aryabhatta Knowledge University,akubihar.ac.in,IN,university,,,,
018775f6-022f-23f6-c21b-4487a6b32e44,1681311269,1681311269,Ashoka University,ashoka.edu.in,IN,university,,,,
018775f6-023f-5b4e-47cf-0b9dc081ecf8,1681311269,1681311269,Assam Agricultural University,aau.ac.in,IN,university,,,,
018775f6-024f-949d-995b-e9708d96d3cc,1681311269,1681311269,Assam Don Bosco University,dbuniversity.ac.in,IN,university,,,,
018775f6-0263-71a4-2ec8-24191015f334,1681311269,1681311269,Assam Down Town University,adtu.in,IN,university,,,,
018775f6-0277-a0c0-2310-c921b17f1cdc,1681311269,1681311269,Assam Rajiv Gandhi University of Cooperative Management,argucom.org.in,IN,university,,,,
018775f6-0282-9236-6d93-ae904a27e6df,1681311269,1681311269,Assam Science and Technology University,astu.ac.inastu,IN,university,,,,
018775f6-028b-f1b5-f557-9d62fb7dbe51,1681311269,1681311269,Assam University,aus.ac.in,IN,university,,,,
018775f6-0297-431c-3783-ecdd7ce54d92,1681311269,1681311269,Assam Women’s University,awu.ac.in,IN,university,,,,
018775f6-029f-cfe9-354f-9c1c6cbab583,1681311269,1681311269,Atal Bihari Vajpayee Hindi University,abvhv.org,IN,university,,,,
018775f6-02a4-ced5-70d7-d06424c54ecc,1681311269,1681311269,"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",iiitm.ac.in,IN,university,,,,
018775f6-02ab-dc93-6c6d-19a528bd930f,1681311269,1681311269,AURO University,aurouniversity.edu.in,IN,university,,,,
018775f6-02b0-4608-46d5-f86685935e6d,1681311269,1681311269,Awadhesh Pratap Singh University,apsurewa.ac.in,IN,university,,,,
018775f6-02b5-adf6-bf67-7fdf2c24543d,1681311269,1681311269,Ayush and Health Science University of Chhattisgarh,cghealthuniv.com,IN,university,,,,
018775f6-02b9-1a6c-8fb3-d2fa15a45849,1681311269,1681311269,Azim Premji University,azimpremjiuniversity.edu.in,IN,university,,,,
018775f6-02c0-96d8-c19d-0e6a8c76a7f6,1681311269,1681311269,B.S. Abdur Rahman University,bsauniv.ac.in,IN,university,,,,
018775f6-02c5-6c1b-e0a2-cf1af4a396de,1681311269,1681311269,Baba Farid University of Health Sciences,bfuhs.ac.in,IN,university,,,,
018775f6-02cb-4d2b-6c0f-55ca682818ce,1681311269,1681311269,Baba Ghulam Shah Badshah University,bgsbuniversity.org,IN,university,,,,
018775f6-02dc-43cb-3b7f-0ccf645cf864,1681311269,1681311269,Baba Mastnath University,babamastnathuniversity.com,IN,university,,,,
018775f6-02eb-bfb4-b2b9-65bba9f7b377,1681311269,1681311269,Babasaheb Bhimrao Ambedkar Bihar University,brabu.net,IN,university,,,,
018775f6-02f7-1b3b-b540-0629807e0b55,1681311269,1681311269,Babasaheb Bhimrao Ambedkar University,bbau.ac.in,IN,university,,,,
018775f6-0303-b507-5a32-ecb4e391cc85,1681311269,1681311269,Babu Banarasi Das University,bbdu.org,IN,university,,,,
018775f6-0313-965f-aa03-b3e6c313c009,1681311269,1681311269,Baddi University of Emerging Sciences and Technology,baddiuniv.ac.in,IN,university,,,,
018775f6-031f-27e2-8f38-6eabee8881dd,1681311269,1681311269,Bahra University,bahrauniversity.edu.in,IN,university,,,,
018775f6-032b-7b8d-661a-69edecb41970,1681311269,1681311269,Banaras Hindu University,bhu.ac.in,IN,university,,,,
018775f6-0337-5bb2-c1cb-ad970e22b75e,1681311269,1681311269,Banasthali University,banasthali.org,IN,university,,,,
018775f6-0345-fc1b-4474-1fff55ddbc7e,1681311269,1681311269,Bangalore University,bangaloreuniversity.ac.in,IN,university,,,,
018775f6-034a-eea2-02cb-68fb33beca65,1681311269,1681311269,Barkatullah University,bubhopal.ac.in,IN,university,,,,
018775f6-0353-bf32-e902-14f93e9d2d2e,1681311269,1681311269,Bastar University,bvvjdp.ac.in,IN,university,,,,
018775f6-0364-2291-b64d-e2485d2c05e8,1681311269,1681311269,Bengaluru North University,bnu.ac.in,IN,university,,,,
018775f6-036e-5505-b5a8-a5b24dee3cd3,1681311269,1681311269,Berhampur University,bamu.nic.in,IN,university,,,,
018775f6-037f-e9b6-1355-e4af7c9801b1,1681311269,1681311269,Bhagat Phool Singh Women's University,bpswomenuniversity.ac.in,IN,university,,,,
018775f6-0389-aff0-ffd1-9d5a1d0da61a,1681311269,1681311269,Bhagwant University,bhagwantuniversity.com,IN,university,,,,
018775f6-0397-58ba-906e-e1d3d9a8ee41,1681311269,1681311269,Bharath Institute of Higher Education and Research,bharathuniv.ac.in,IN,university,,,,
018775f6-03a0-0460-7637-4e928686ff6a,1681311269,1681311269,Bharathiar University,b-u.ac.in,IN,university,,,,
018775f6-03ab-c4bb-5a94-8b2f28896dde,1681311269,1681311269,Bharathidasan University,bdu.ac.in,IN,university,,,,
018775f6-03b4-8648-ed59-0323664dfc6a,1681311269,1681311269,Bharati Vidyapeeth,bvuniversity.edu.in,IN,university,,,,
018775f6-03bf-3314-8c10-7f2cb784f953,1681311269,1681311269,Bhatkhande Sanskriti Vishwavidyalaya,bhatkhandemusic.edu.in,IN,university,,,,
018775f6-03c8-8919-2f14-5eb7e82625d5,1681311269,1681311269,Bhupendra Narayan Mandal University,bnmu.ac.in,IN,university,,,,
018775f6-03d2-cc50-e087-28679e50b3cd,1681311269,1681311269,Bidhan Chandra Agricultural University,bckv.edu.in,IN,university,,,,
018775f6-03d7-d7b8-7cf2-d7af4ffcab48,1681311269,1681311269,Bihar Agricultural University,bausabour.com,IN,university,,,,
018775f6-03e6-3679-2371-b9c51025461e,1681311269,1681311269,Biju Patnaik University of Technology,bput.ac.in,IN,university,,,,
018775f6-03f3-fbee-39be-4692cc2b03ad,1681311269,1681311269,Bilaspur University,bilaspuruniversity.ac.in,IN,university,,,,
